id_marca,nome_marca,id_modelo,nome_modelo
161,CHERY,073007-6,Celer Hatch 1.5 16V Flex 5p
161,CHERY,073008-4,Celer Sedan 1.5 16V Flex 4p
161,CHERY,073003-3,CIELO 1.6 16V 119cv  5p
161,CHERY,073004-1,CIELO Sedan 1.6 16V 119cv  4p
161,CHERY,073002-5,Face 1.3 16V/1.3 16v Flex.Mec
161,CHERY,073005-0,QQ 1.1/1.0 16V 68cv 5p
161,CHERY,073006-8,S-18 1.3 16V Flex Mec. 5p
161,CHERY,073009-2,Tiggo 2.0 16V Aut. 5p
161,CHERY,073001-7,Tiggo 2.0 16V Mec. 5p
12,Chrysler,010029-3,300 C 3.5 V6 249cv
12,Chrysler,010033-1,300 C 3.6 V6 286cv Aut.
12,Chrysler,010024-2,300 C 5.7 V8 16V 340cv Aut.
12,Chrysler,010027-7,300 C SRT8 6.1 V8 16V 431cv Aut
12,Chrysler,010026-9,300 C Touring 5.7 V8 16V 340cv Aut.
12,Chrysler,010014-5,300 M 3.5
12,Chrysler,010008-0,Caravan LE  3.3
12,Chrysler,010023-4,Caravan LX 3.3 V6 182cv
12,Chrysler,010009-9,Caravan LX 3.8
12,Chrysler,010001-3,Caravan SE 2.4/3.3
12,Chrysler,010015-3,Cirrus LXi 2.5 V6 24V
12,Chrysler,010016-1,Gran Caravan SE 3.3 V6
12,Chrysler,010007-2,Grand Caravan LE 3.3 Aut
12,Chrysler,010021-8,Grand Caravan Limited 3.3 V6 12V 182cv
12,Chrysler,010010-2,Grand Caravan LX 3.8
12,Chrysler,010017-0,LE Baron 3.0 V6
12,Chrysler,010018-8,LE Baron 3.0 V6 Conv.
12,Chrysler,010011-0,Neon LE 1.8
12,Chrysler,010002-1,Neon LE/Highline 2.0
12,Chrysler,010012-9,Neon Sport 1.8/2.0
12,Chrysler,010028-5,PT Cruiser Cabrio 2.4 16V 143cv 2p
12,Chrysler,010025-0,PT Cruiser Classic 2.4 16V 143cv 4p
12,Chrysler,010019-6,PT Cruiser Limited 2.0 16V 4p
12,Chrysler,010022-6,PT Cruiser Limited 2.4 16V 143cv 4p
12,Chrysler,010031-5,PT Cruiser Touring DEC. EDITION 2.4 16V
12,Chrysler,010020-0,Sebring LX 2.7 V6 24V 204cv
12,Chrysler,010003-0,Stratus LE 2.0
12,Chrysler,010004-8,Stratus LX 2.0 Mec
12,Chrysler,010005-6,Stratus LX 2.5 Aut
12,Chrysler,010006-4,Stratus LX 2.5 Conversível Aut
12,Chrysler,010030-7,TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.
12,Chrysler,010032-3,TOWN & COUNTRY Touring 3.6 V6 Aut.
12,Chrysler,010013-7,Vision 3.5 24V
13,Citroën,011126-0,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut
13,Citroën,011122-8,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec
13,Citroën,011109-0,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.
13,Citroën,011103-1,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.
13,Citroën,011101-5,AIRCROSS GL 1.6 Flex 16V 5p Mec.
13,Citroën,011108-2,AIRCROSS GLX 1.6 Flex 16V 5p Aut.
13,Citroën,011102-3,AIRCROSS GLX 1.6 Flex 16V 5p Mec.
13,Citroën,011124-4,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut
13,Citroën,011123-6,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec
13,Citroën,011143-0,AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.
13,Citroën,011144-9,AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.
13,Citroën,011001-9,AX GTi
13,Citroën,011078-7,Berlingo MultSpace GLX 1.6 16V 110cv 4p
13,Citroën,011026-4,Berlingo MultSpace GLX 1.8i 3p
13,Citroën,011033-7,Berlingo MultSpace GLX 1.8i 4p
13,Citroën,011002-7,BX 1.6S 16V
13,Citroën,011039-6,BX GTi 1.9
13,Citroën,011145-7,C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec
13,Citroën,011119-8,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.
13,Citroën,011118-0,C3 Excl. 1.6 VTi Flex Start 16V 5p Mec.
13,Citroën,011091-4,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut
13,Citroën,011071-0,C3 Exclus./Excl.Solaris 1.6 Flex 16V Mec
13,Citroën,011083-3,C3 Exclusive 1.4 Flex 8V 5p
13,Citroën,011142-2,C3 Exclusive 1.5 Flex 8V 5p Mec.
13,Citroën,011072-8,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p
13,Citroën,011090-6,C3 GLX 1.6 Flex 16V 5p  Aut.
13,Citroën,011070-1,C3 GLX 1.6/ 1.6 Flex 16V 5p
13,Citroën,011076-0,C3 Ocimar Versolato 1.6 16V 110cv 5p
13,Citroën,011116-3,C3 Origine 1.5 Flex 8V 5p Mec.
13,Citroën,011111-2,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.
13,Citroën,011107-4,C3 Picasso Exclusive 1.6 Flex 16V 5p Mec
13,Citroën,011114-7,C3 Picasso GL 1.5 Flex 8V Mec.
13,Citroën,011105-8,C3 Picasso GL 1.6 Flex 16V 5p Mec.
13,Citroën,011115-5,C3 Picasso GLX 1.5 Flex 8V 5p Mec.
13,Citroën,011110-4,C3 Picasso GLX 1.6 Flex 16V 5p Aut.
13,Citroën,011106-6,C3 Picasso GLX 1.6 Flex 16V 5p Mec.
13,Citroën,011141-4,C3 Picasso Origine 1.5 Flex 8V Mec.
13,Citroën,011140-6,C3 Picasso Tendance 1.5 Flex 8V 5p Mec.
13,Citroën,011139-2,C3 Picasso Tendance 1.6 Flex 16V 5p Aut.
13,Citroën,011117-1,C3 Tendance 1.5 Flex 8V 5p Mec.
13,Citroën,011138-4,C3 Tendance 1.6 VTi Flex Start 16V Aut.
13,Citroën,011137-6,C3 X-BOX ONE 1.6 VTi Flex 16V 5p Mec.
13,Citroën,011082-5,C3 XTR 1.4 Flex 8V 5p
13,Citroën,011080-9,C3 XTR 1.6 Flex 16V 5p
13,Citroën,011133-3,C4 Competition 1.6 Flex 16V 5p Mec.
13,Citroën,011127-9,C4 Competition 2.0 Flex 16V 5p Aut.
13,Citroën,011097-3,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.
13,Citroën,011095-7,C4 Excl.2.0/2.0 Solaris Flex 16V 5p Aut.
13,Citroën,011093-0,C4 GLX 1.6 Flex 16V 5p mec.
13,Citroën,011094-9,C4 GLX 2.0 Flex 16V 5p Aut.
13,Citroën,011096-5,C4 GLX 2.0 Flex 16V 5p Mec.
13,Citroën,011132-5,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.
13,Citroën,011131-7,C4 LOUNGE Exclusive 2.0 Flex 4p Aut.
13,Citroën,011128-7,C4 LOUNGE Origine 2.0 Flex 4p Mec.
13,Citroën,011146-5,C4 LOUNGE Tendance 1.6 Turbo 4p Aut
13,Citroën,011130-9,C4 LOUNGE Tendance 2.0 Flex 4p Aut.
13,Citroën,011129-5,C4 LOUNGE Tendance 2.0 Flex 4p Mec.
13,Citroën,011088-4,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut
13,Citroën,011087-6,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec
13,Citroën,011086-8,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.
13,Citroën,011085-0,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.
13,Citroën,011089-2,C4 Picasso Grand 2.0 16V 143cv Aut
13,Citroën,011092-2,C4 Picasso/Pic. La Luna 2.0 16V  Aut.
13,Citroën,011134-1,C4 rockyou 1.6 Flex 16V 5p Mec
13,Citroën,011135-0,C4 Tendance 1.6 Flex 16V 5p Mec.
13,Citroën,011136-8,C4 Tendance 2.0 Flex 16V 5p Aut.
13,Citroën,011081-7,C4 VTR 2.0 16V 143cv
13,Citroën,011067-1,C5 3.0 24V 210cv 4p Aut.
13,Citroën,011065-5,C5 Exclusive 2.0 16V 138cv 4p Mec.
13,Citroën,011066-3,C5 Exclusive 2.0 16V 4p Aut.
13,Citroën,011068-0,C5 Exclusive Break 2.0 16V 138cv 5p Mec.
13,Citroën,011069-8,C5 Exclusive Break 2.0 16V Aut.
13,Citroën,011098-1,C5 Tourer Exclusive 2.0 16V 5p Aut.
13,Citroën,011084-1,C6 Exclusive 3.0 V6 24V 215cv Aut.
13,Citroën,011073-6,C8 Exclusive 2.0 16V 138cv 5p Aut.
13,Citroën,011113-9,DS3 1.6 Turbo 16V 3p Mec.
13,Citroën,011121-0,DS4 1.6 Turbo 16V 5p Aut.
13,Citroën,011120-1,DS5 1.6 Turbo 16V 5p Aut.
13,Citroën,011027-2,Evasion  GLX 2.0 16V
13,Citroën,011003-5,Evasion VSX Turbo
13,Citroën,011099-0,Jumper 2.3 16Lug. TB Diesel
13,Citroën,011100-7,Jumper 2.3 Furgão TB Diesel
13,Citroën,011112-0,Jumper 2.3 Vetrato Exec. 16Lug. TB Dies.
13,Citroën,011104-0,Jumper 2.3 Vetrato TB Diesel
13,Citroën,011028-0,Jumper 2.5 Diesel
13,Citroën,011050-7,Jumper 2.8 16Lug.  Diesel
13,Citroën,011052-3,Jumper 2.8 Furgão 35C Diesel
13,Citroën,011051-5,Jumper 2.8 Furgão 35MH Diesel
13,Citroën,011043-4,Xantia 2.0  16V
13,Citroën,011044-2,Xantia Activa 2.0
13,Citroën,011045-0,Xantia Activa 2.0 TB
13,Citroën,011014-0,Xantia Activa 3.0 V6 Mec
13,Citroën,011015-9,Xantia Break 2.0 8V/GLX 2.0 16V Aut
13,Citroën,011049-3,Xantia Break GLX 2.0 16V Mec.
13,Citroën,011042-6,Xantia Exclusive 2.0 16V
13,Citroën,011034-5,Xantia Exclusive 3.0 V6
13,Citroën,011047-7,Xantia GLX 2.0 16V Aut.
13,Citroën,011029-9,Xantia GLX 2.0 16V Mec.
13,Citroën,011016-7,Xantia SX 1.8
13,Citroën,011004-3,Xantia SX 2.0 8V/16V Mec/ Aut
13,Citroën,011005-1,Xantia VSX 2.0
13,Citroën,011048-5,Xantia VSX 2.0 16V
13,Citroën,011007-8,XM Exclusive 12v
13,Citroën,011040-0,XM Exclusive 24V
13,Citroën,011006-0,XM Exclusive Break
13,Citroën,011041-8,XM Sensation 2.0 TB
13,Citroën,011061-2,Xsara Break Exclusive 1.6 16V 5p Aut.
13,Citroën,011060-4,Xsara Break Exclusive 1.6 16V 5p Mec.
13,Citroën,011021-3,Xsara Break Exclusive 1.8 16V
13,Citroën,011036-1,Xsara Break Exclusive 2.0 16V
13,Citroën,011062-0,Xsara Break GLX 1.6 16V 5p Aut.
13,Citroën,011059-0,Xsara Break GLX 1.6 16V 5p Mec.
13,Citroën,011020-5,Xsara Break GLX 1.8 16V
13,Citroën,011035-3,Xsara Break GLX/ Paris 2.0 16V
13,Citroën,011057-4,Xsara Exclusive 1.6 16V 5p Aut.
13,Citroën,011056-6,Xsara Exclusive 1.6 16V 5p Mec.
13,Citroën,011019-1,Xsara Exclusive 1.8 8V/16V 5p Aut
13,Citroën,011018-3,Xsara Exclusive 1.8 8V/16V 5p Mec
13,Citroën,011037-0,Xsara Exclusive 2.0 16V
13,Citroën,011053-1,Xsara GLX 1.6 16V 3p
13,Citroën,011055-8,Xsara GLX 1.6 16V 5p Aut.
13,Citroën,011054-0,Xsara GLX 1.6 16V 5p Mec.
13,Citroën,011024-8,Xsara GLX 1.8 16V 5p Mec
13,Citroën,011022-1,Xsara GLX 1.8 16V Cupê Mec
13,Citroën,011025-6,Xsara GLX 1.8 8V 5p Aut
13,Citroën,011023-0,Xsara GLX 1.8 8V Cupê Aut
13,Citroën,011046-9,Xsara GLX/ Paris 2.0 16V
13,Citroën,011063-9,Xsara Picasso Exc./Etoile 2.0 16v  Mec
13,Citroën,011079-5,Xsara Picasso Exclus. 1.6/ 1.6 Flex 16V
13,Citroën,011074-4,Xsara Picasso Exclusive 2.0 16V  Aut
13,Citroën,011064-7,Xsara Picasso GLX /Brasil/Etoile 2.0 Mec
13,Citroën,011077-9,Xsara Picasso GLX 1.6/ 1.6 Flex 16V
13,Citroën,011075-2,Xsara Picasso GLX 2.0 16V  Aut
13,Citroën,011058-2,Xsara VTS 1.6 16V 3p
13,Citroën,011038-8,Xsara VTS 1.8 16V
13,Citroën,011017-5,Xsara VTS 2.0  16V Cupê Mec
13,Citroën,011008-6,ZX Cupê 16V
13,Citroën,011032-9,ZX Dakar 2.0 16V
13,Citroën,011009-4,ZX Furio
13,Citroën,011031-0,ZX Paris 1.8
13,Citroën,011010-8,ZX Volcane 3p e 5p
14,Cross Lander,059001-0,CL-244 2.8 132cv 4x4 TB Int. Diesel
14,Cross Lander,059002-9,CL-330 2.8 132cv 4x4 TB Int. Diesel
15,Daewoo,030017-9,Espero 2.0
15,Daewoo,030001-2,Espero CD / DLX 2.0
15,Daewoo,030010-1,Lanos Hatch SX 1.6 16V
15,Daewoo,030005-5,Lanos SX 1.6 16V
15,Daewoo,030009-8,Lanos SX 1.6 16V Aut
15,Daewoo,030012-8,Leganza CDX 2.0 16V Aut.
15,Daewoo,030006-3,Leganza CDX 2.0 16V Mec.
15,Daewoo,030013-6,Nubira CDX 2.0 16V Aut.
15,Daewoo,030007-1,Nubira CDX 2.0 16V Mec.
15,Daewoo,030014-4,Nubira SW CDX 2.0 16V Aut.
15,Daewoo,030008-0,Nubira SW CDX 2.0 16V Mec.
15,Daewoo,030002-0,Prince Ace 2.0
15,Daewoo,030011-0,Racer GTi 1.5 16V
15,Daewoo,030004-7,Super Salon Ace
15,Daewoo,030003-9,Tico
16,Daihatsu,012012-0,Applause 1.6 16V
16,Daihatsu,012011-1,Applause DLX 1.6 16V
16,Daihatsu,012015-4,Charade CX/TS 1.0
16,Daihatsu,012001-4,Charade Sd 1.5/DLX 1.3
16,Daihatsu,012006-5,Charade Sedan 1.3i 16V
16,Daihatsu,012002-2,Charade TS/TSi 1.3/LSi 1.5 16V
16,Daihatsu,012010-3,Charade TX 1.3 16V
16,Daihatsu,012013-8,Cuore 0/TS0 85i
16,Daihatsu,012003-0,Cuore CS/CSL
16,Daihatsu,012004-9,Cuore TS/TSL
16,Daihatsu,012009-0,Feroza DX 1.6 16V
16,Daihatsu,012005-7,Feroza SX 1.6i 16V
16,Daihatsu,012007-3,Gran Move 1.5/1.6 16V
16,Daihatsu,012014-6,Move Van
16,Daihatsu,012008-1,Terios 1.3 16V
17,Dodge,013010-9,Avenger ES 2.0/2.5 16V
17,Dodge,013004-4,Dakota 2.5
17,Dodge,013013-3,Dakota Club 2.5
17,Dodge,013015-0,Dakota Durango 5.9 4x4 V8
17,Dodge,013016-8,Dakota Durango SLT 5.2 4x4 V8
17,Dodge,013017-6,Dakota Intrepid 3.3 V6
17,Dodge,013018-4,Dakota RT 5.2 Aut
17,Dodge,013019-2,Dakota RT 5.2 CE Aut
17,Dodge,013014-1,Dakota Sport 2.5 4x4
17,Dodge,013022-2,Dakota Sport 2.5 CD Diesel
17,Dodge,013006-0,Dakota Sport 2.5 Diesel
17,Dodge,013005-2,Dakota Sport 3.9 V6
17,Dodge,013021-4,Dakota Sport 3.9 V6 CD Aut.
17,Dodge,013020-6,Dakota Sport 3.9 V6 CD Mec.
17,Dodge,013011-7,Dakota Sport 5.2 V8
17,Dodge,013023-0,Dakota Sport 5.2 V8 CD Aut.
17,Dodge,013008-7,Dakota Sport CE 2.5 Diesel
17,Dodge,013007-9,Dakota Sport CE 3.9 V6
17,Dodge,013034-6,Durango Citadel 3.6 24V 4x4 Aut.
17,Dodge,013035-4,Durango Crew 3.6 24V 4x4 Aut.
17,Dodge,013031-1,JOURNEY RT  3.6 V6 Aut.
17,Dodge,013029-0,JOURNEY RT 2.7 V6 185cv Aut.
17,Dodge,013030-3,JOURNEY SE 2.7 V6 185cv Aut.
17,Dodge,013027-3,JOURNEY SXT 2.7 V6 185cv Aut.
17,Dodge,013032-0,JOURNEY SXT 3.6 V6 Aut.
17,Dodge,013024-9,Ram 2500 H.DUTY 5.9 SLT 24V CD 4x4 Dies.
17,Dodge,013025-7,Ram 2500 H.DUTY 5.9 SLT TDI CS 4x4 Dies.
17,Dodge,013033-8,Ram 2500 LARAMIE SLT 6.7 TDI CD 4x4 Dies
17,Dodge,013028-1,Ram 2500 TROPIVAN 5.9 SLT Exec.TDI Dies.
17,Dodge,013026-5,Ram 2500 TROPIVAN 5.9 SLT TDI 4x4 Dies.
17,Dodge,013003-6,Ram Laramie 5.9 V8
17,Dodge,013002-8,Ram Laramie/SLT 5.2 V8
17,Dodge,013001-0,Ram Sport 5.9 V8
17,Dodge,013009-5,Stealth 3.0 MPI
147,EFFA,066001-9,M-100 1.0 8v 5p
147,EFFA,066011-6,Plutus 3.2 8V 4x2 CD Turbo Diesel
147,EFFA,066010-8,Start Picape CD 1.0 8V 5p
147,EFFA,066008-6,Start Picape L 1.0 8V 3p
147,EFFA,066009-4,Start Van 1.0 8V 4p
147,EFFA,066002-7,ULC FURGÃO 1.0 8V 5p
147,EFFA,066004-3,ULC PICAPE 1.0 8V 2p
147,EFFA,066007-8,ULC PICAPE CD 1.0 8V 4p
147,EFFA,066006-0,ULC PICAPE Longa 1.0 8V 2p
147,EFFA,066005-1,ULC PICAPE Longa Bau 1.0 8V 2p
147,EFFA,066003-5,ULC VAN 1.0 8V 5p
18,Engesa,043001-3,Engesa 4x4 2.5/4.1
18,Engesa,043002-1,Engesa 4x4 4.0 Diesel
19,Envemo,044001-9,Camper 2.5/GL/GLS/Master 4.1
19,Envemo,044003-5,Camper 4x4 2.5 Diesel
19,Envemo,044002-7,Camper GL/GLS 4x4 4.0 Diesel
19,Envemo,044004-3,Master 4.0 Diesel
20,Ferrari,031014-0,348 GTS 3.4
20,Ferrari,031013-1,348 Spider 3.4
20,Ferrari,031008-5,348 TS/TB 3.4
20,Ferrari,031001-8,355 Berlinetta
20,Ferrari,031002-6,355 Berlinetta F1
20,Ferrari,031009-3,355 GTS
20,Ferrari,031010-7,355 GTS F1
20,Ferrari,031015-8,355 GTS Spider
20,Ferrari,031016-6,355 GTS Targa
20,Ferrari,031004-2,355 Spider F1
20,Ferrari,031024-7,360 Challenge Stradale
20,Ferrari,031011-5,360 Modena
20,Ferrari,031012-3,360 Modena F1
20,Ferrari,031021-2,360 Spider 400cv
20,Ferrari,031022-0,360 Spider F1 400cv
20,Ferrari,031005-0,456 GT
20,Ferrari,031006-9,456 GTA
20,Ferrari,031019-0,456 M-GT 5.5 V12
20,Ferrari,031007-7,550 Maranello
20,Ferrari,031023-9,575M Maranello F1 V12 515cv
20,Ferrari,031026-3,612 Scaglietti F1 V12 540cv
20,Ferrari,031030-1,California F1 V8 460cv
20,Ferrari,031034-4,F12 Berlinetta 740cv
20,Ferrari,031025-5,F430 F1
20,Ferrari,031029-8,F430 SCUDERIA F1
20,Ferrari,031027-1,F430 Spider F1
20,Ferrari,031031-0,F458 Italia F1 4.5 V8 570cv
20,Ferrari,031033-6,F458 Spider F1 4.5 V8 570cv
20,Ferrari,031028-0,F599 GTB Fiorano F1 6.0 V12 620cv
20,Ferrari,031032-8,FF F1 6.3 V12 660cv
21,Fiat,001124-0,147 C/ CL
21,Fiat,001138-0,147 Furgão (todos)
21,Fiat,001123-1,147 Pick-Up (todas )
21,Fiat,001420-6,500 Cabrio Dualogic Flex 1.4 16V
21,Fiat,001421-4,500 Cabrio Flex 1.4 16V Mec
21,Fiat,001392-7,500 Cabrio/500 BY GUCCI/Flex 1.4 16V Aut
21,Fiat,001362-5,500 Cult 1.4 Flex 8V EVO Dualogic
21,Fiat,001361-7,500 Cult 1.4 Flex 8V EVO Mec.
21,Fiat,001360-9,500 Louge Air 1.4 16V Aut.
21,Fiat,001296-3,500 LOUNGE 1.4 16V 100cv  Mec.
21,Fiat,001297-1,500 LOUNGE 1.4 16V 100cv Dualogic
21,Fiat,001295-5,500 SPORT 1.4 16V 100cv  Dualogic
21,Fiat,001290-4,500 SPORT 1.4 16V 100cv Mec.
21,Fiat,001358-7,500 Sport Air .4 16V/1.4 Flex 16V Mec.
21,Fiat,001359-5,500 Sport Air 1.4 16V/1.4 Flex 16V Aut.
21,Fiat,001110-0,Brava ELX  1.6 16V 4p
21,Fiat,001140-1,Brava HGT 1.8 mpi 16V  4p
21,Fiat,001109-6,Brava SX 1.6 16V 4p
21,Fiat,001339-0,Bravo ABSOLUTE 1.8 Flex 16V 5p
21,Fiat,001340-4,Bravo ABSOLUTE Dualogic 1.8 Flex 16V 5p
21,Fiat,001337-4,Bravo ESSENCE 1.8 Flex 16V 5p
21,Fiat,001338-2,Bravo ESSENCE Dualogic 1.8 Flex 16V 5p
21,Fiat,001385-4,Bravo SPORTING 1.8 Dualogic Flex 16V 5p
21,Fiat,001384-6,Bravo SPORTING 1.8 Flex 16V 5p
21,Fiat,001127-4,Bravo SX 1.6
21,Fiat,001356-0,Bravo T-JET 1.4 16V Turbo 5p
21,Fiat,001403-6,Bravo WOLVERINE 1.8 Dualogic Flex 16V 5p
21,Fiat,001402-8,Bravo WOLVERINE 1.8 Flex 16V 5p
21,Fiat,001128-2,Cinquecento 0.7
21,Fiat,001057-0,Coupe 16V
21,Fiat,001300-5,Doblo  1.4 mpi Fire Flex  8V 4p
21,Fiat,001302-1,Doblo  Cargo 1.4 mpi Fire Flex 8V 3p
21,Fiat,001382-0,Doblo Adv. XINGU 1.8 Flex 16V 5p
21,Fiat,001383-8,Doblo Adv. XINGU LOCKER 1.8 Flex 16V 5p
21,Fiat,001234-3,Doblo Adv/Adv TRYON/LOCKER 1.8 Flex
21,Fiat,001204-1,Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv
21,Fiat,001353-6,Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p
21,Fiat,001170-3,Doblo Cargo 1.3 Fire 16V 4/5p
21,Fiat,001169-0,Doblo Cargo 1.6 16V 4/5p
21,Fiat,001206-8,Doblo Cargo 1.8 mpi 8V 103cv
21,Fiat,001235-1,Doblo Cargo 1.8 mpi Flex
21,Fiat,001301-3,Doblo ELX 1.4 mpi Fire Flex 8V 4p
21,Fiat,001168-1,Doblo ELX 1.6 16V 4/5p
21,Fiat,001205-0,Doblo ELX 1.8 mpi 8V 103cv
21,Fiat,001236-0,Doblo ELX 1.8 mpi 8V Flex
21,Fiat,001352-8,Doblo ESSENCE 1.8 Flex 16V 5p
21,Fiat,001167-3,Doblo EX 1.3 Fire 16V 80cv 4/5p
21,Fiat,001240-8,Doblo HLX 1.8 mpi Flex 5p
21,Fiat,001190-8,Ducato Cargo 2.8 Curto/Longo TB Diesel
21,Fiat,001282-3,Ducato Cargo Curto 2.3 ME Diesel
21,Fiat,001283-1,Ducato Cargo Longo 2.3 ME Diesel
21,Fiat,001284-0,Ducato Combinato 2.3 ME Diesel
21,Fiat,001098-7,Ducato Combinato 2.8 Diesel
21,Fiat,001106-1,Ducato Combinato 2.8 Turbo Diesel
21,Fiat,001096-0,Ducato Furgão Maxi 2.8 Diesel
21,Fiat,001288-2,Ducato Maxi. Curta 2.3 T.Alto ME Diesel
21,Fiat,001289-0,Ducato Maxi. Long. 2.3 T.Alto ME Diesel
21,Fiat,001107-0,Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies
21,Fiat,001285-8,Ducato Minibus 2.3 ME Diesel
21,Fiat,001286-6,Ducato Minibus 2.3 T.Alto ME Diesel
21,Fiat,001100-2,Ducato Minibus 2.8 Diesel
21,Fiat,001108-8,Ducato Minibus 2.8 Turbo Diesel
21,Fiat,001159-2,Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.
21,Fiat,001160-6,Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies
21,Fiat,001287-4,Ducato Multi Long. 2.3 T.Alto ME Diesel
21,Fiat,001132-0,Ducato Van 2.5  Diesel
21,Fiat,001130-4,Ducato-10 Furgão 2.5 Diesel
21,Fiat,001134-7,Ducato-15 2.8 Furgão TB Diesel
21,Fiat,001095-2,Ducato-15 Furgão 2.8 Diesel
21,Fiat,001131-2,Ducato-8 Furgão 2.5 Diesel
21,Fiat,001129-0,Duna 1.6ie
21,Fiat,001025-1,Elba 1.6i.e/Top/CSL/ 1.6i.e/1.5 2p e 4p
21,Fiat,001023-5,Elba CS 1.6 / 1.5 /1.3
21,Fiat,001022-7,Elba S 1.6/ 1.5ie / 1.5 / 1.3
21,Fiat,001024-3,Elba Weekend 1.5 i.e. 2p e 4p
21,Fiat,001027-8,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex
21,Fiat,001026-0,Fiorino Furgão 1.0
21,Fiat,001001-4,Fiorino Furgão 1.5 mpi / i.e.
21,Fiat,001414-1,Fiorino Furgão Celeb. EVO 1.4 Flex 8V 2p
21,Fiat,001413-3,Fiorino Furgão EVO 1.4 Flex 8V 2p
21,Fiat,001028-6,Fiorino Pick-Up 1.0
21,Fiat,001029-4,Fiorino Pick-Up 1.5 i.e. / 1.3/1.5 /HD/
21,Fiat,001030-8,Fiorino Pick-Up LX ( todas)
21,Fiat,001003-0,Fiorino Pick-Up Trekking 1.5 mpi / i.e.
21,Fiat,001002-2,Fiorino Pick-Up Working 1.5 mpi / i.e.
21,Fiat,001365-0,FREEMONT 2.4 16V 5p Aut.
21,Fiat,001378-1,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V
21,Fiat,001399-4,Grand Siena ESSEN.SUBLIME 1.6 Flex
21,Fiat,001400-1,Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex
21,Fiat,001379-0,Grand Siena ESSENCE 1.6 Flex 16V
21,Fiat,001380-3,Grand Siena ESSENCE Dual. 1.6 Flex 16V
21,Fiat,001381-1,Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V
21,Fiat,001281-5,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p
21,Fiat,001242-4,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p
21,Fiat,001328-5,Idea ATTRACTIVE 1.4 Fire Flex 8V 5p
21,Fiat,001228-9,Idea ELX 1.4 mpi Fire Flex 8V 5p
21,Fiat,001276-9,Idea ELX 1.8 mpi Flex 8V 5p
21,Fiat,001326-9,Idea ESSENCE 1.6 Flex 16V 5p
21,Fiat,001327-7,Idea ESSENCE Dualogic 1.6 Flex 16V 5p
21,Fiat,001416-8,Idea ESSENCE SUBLIME 1.6 Flex 16V 5p
21,Fiat,001417-6,Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p
21,Fiat,001229-7,Idea HLX 1.8 mpi Flex 8V 5p
21,Fiat,001329-3,Idea SPORTING 1.8 Flex 16V 5p
21,Fiat,001330-7,Idea SPORTING Dualogic 1.8 Flex 16V 5p
21,Fiat,001258-0,LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p
21,Fiat,001259-9,LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p
21,Fiat,001260-2,LINEA ABSOLUTE 1.9/1.8 Flex Dualogic 4p
21,Fiat,001409-5,LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p
21,Fiat,001410-9,LINEA ESSEN.SUBLIME Dual.1.8 Flex 16V 4p
21,Fiat,001354-4,LINEA ESSENCE 1.8 Flex 16V 4p
21,Fiat,001355-2,LINEA ESSENCE Dualogic 1.8 Flex 16V 4p
21,Fiat,001274-2,LINEA LX 1.9/ 1.8 Flex 16V 4p
21,Fiat,001275-0,LINEA LX 1.9/ 1.8 Flex 16V Dualogic 4p
21,Fiat,001261-0,LINEA T-JET 1.4 16V Turbo 4p
21,Fiat,001079-0,Marea City
21,Fiat,001185-1,Marea ELX 1.8 mpi 16V 132cv 4p
